X,Y,OBJECTID,SysSchool,GradeRange,SchoolAddress,SchoolCity,STATE,SchoolZipCode,MailAddress,MailCity,MailZipCode,PrincipalName,PrincipalEmail,SchoolPhone,SchoolFax,longitude,latitude,Year,SchoolYear,SystemID,SystemName,SchoolID,SchoolName,Type,ENROLLMENT_COUNT,ENROLL_PERCENT_ASIAN,ENROLL_PERCENT_NATIVE,ENROLL_PERCENT_BLACK,ENROLL_PERCENT_HISPANIC,ENROLL_PERCENT_MULTIRACIAL,ENROLL_PERCENT_WHITE,ENROLL_PERCENT_MIGRANT,ENROLL_PERCENT_ED,ENROLL_PERCENT_SWD,ENROLL_PERCENT_LEP,ENROLL_PCT_ESOL,ENROLL_PCT_GIFTED,direct_cert_perc,pAbsent0_5,pAbsent6_15,pAbsent16P,Churn,TeacherCount,AvgExp,pYrsLt1,pYears1_10,pYears11_20,pYears21_30,pYearsGt30,Debt,GenAdmin,Instruction,Support,Ops,Media,PServices,Capital,SchoolAdmin,Food,Transport,TotalSpend,CCRPI,ClimateStar,NTestedELA3,Begin_CntELA3,Develop_CntELA3,Prof_CntELA3,Dist_CntELA3,pBeginELA3,pDevelopELA3,pProfELA3,pDistELA3,DevPlus_CntELA3,ProfPlus_CntELA3,pDevPlusELA3,pProfPlusELA3,NTestedELA5,Begin_CntELA5,Develop_CntELA5,Prof_CntELA5,Dist_CntELA5,pBeginELA5,pDevelopELA5,pProfELA5,pDistELA5,DevPlus_CntELA5,ProfPlus_CntELA5,pDevPlusELA5,pProfPlusELA5,NTestedMath3,Begin_CntMath3,Develop_CntMath3,Prof_CntMath3,Dist_CntMath3,pBeginMath3,pDevelopMath3,pProfMath3,pDistMath3,DevPlus_CntMath3,ProfPlus_CntMath3,pDevPlusMath3,pProfPlusMath3,NTestedMath5,Begin_CntMath5,Develop_CntMath5,Prof_CntMath5,Dist_CntMath5,pBeginMath5,pDevelopMath5,pProfMath5,pDistMath5,DevPlus_CntMath5,ProfPlus_CntMath5,pDevPlusMath5,pProfPlusMath5,NTestedELA8,BeginELA8_Cnt,DevelopELA8_Cnt,ProfELA8_Cnt,DistELA8_Cnt,NTestedMath8,BeginMath8_Cnt,DevelopMath8_Cnt,ProfMath8_Cnt,DistMath8_Cnt,pBeginELA8,pDevelopELA8,pProfELA8,pDistELA8,pBeginMath8,pDevelopMath8,pProfMath8,pDistMath8,DevPlusELA8_Cnt,ProfPlusELA8_Cnt,pDevPlusELA8,pProfPlusELA8,DevPlusMath8_Cnt,ProfPlusMath8_Cnt,pDevPlusMath8,pProfPlusMath8,NTestedAlgebraI,Begin_CntAlgebraI,Develop_CntAlgebraI,Prof_CntAlgebraI,Dist_CntAlgebraI,pBeginAlgebraI,pDevelopAlgebraI,pProfAlgebraI,pDistAlgebraI,DevPlus_CntAlgebraI,ProfPlus_CntAlgebraI,pDevPlusAlgebraI,pProfPlusAlgebraI,NTestedAmLit,Begin_CntAmLit,Develop_CntAmLit,Prof_CntAmLit,Dist_CntAmLit,pBeginAmLit,pDevelopAmLit,pProfAmLit,pDistAmLit,DevPlus_CntAmLit,ProfPlus_CntAmLit,pDevPlusAmLit,pProfPlusAmLit,NTestedAnalGeometry,Begin_CntAnalGeometry,Develop_CntAnalGeometry,Prof_CntAnalGeometry,Dist_CntAnalGeometry,pBeginAnalGeometry,pDevelopAnalGeometry,pProfAnalGeometry,pDistAnalGeometry,DevPlus_CntAnalGeometry,ProfPlus_CntAnalGeometry,pDevPlusAnalGeometry,pProfPlusAnalGeometry,NTestedBiology,Begin_CntBiology,Develop_CntBiology,Prof_CntBiology,Dist_CntBiology,pBeginBiology,pDevelopBiology,pProfBiology,pDistBiology,DevPlus_CntBiology,ProfPlus_CntBiology,pDevPlusBiology,pProfPlusBiology,NTestedCoordAlgebra,Begin_CntCoordAlgebra,Develop_CntCoordAlgebra,Prof_CntCoordAlgebra,Dist_CntCoordAlgebra,pBeginCoordAlgebra,pDevelopCoordAlgebra,pProfCoordAlgebra,pDistCoordAlgebra,DevPlus_CntCoordAlgebra,ProfPlus_CntCoordAlgebra,pDevPlusCoordAlgebra,pProfPlusCoordAlgebra,NTestedEcon,Begin_CntEcon,Develop_CntEcon,Prof_CntEcon,Dist_CntEcon,pBeginEcon,pDevelopEcon,pProfEcon,pDistEcon,DevPlus_CntEcon,ProfPlus_CntEcon,pDevPlusEcon,pProfPlusEcon,NTestedGeometry,Begin_CntGeometry,Develop_CntGeometry,Prof_CntGeometry,Dist_CntGeometry,pBeginGeometry,pDevelopGeometry,pProfGeometry,pDistGeometry,DevPlus_CntGeometry,ProfPlus_CntGeometry,pDevPlusGeometry,pProfPlusGeometry,NTestedLit9,Begin_CntLit9,Develop_CntLit9,Prof_CntLit9,Dist_CntLit9,pBeginLit9,pDevelopLit9,pProfLit9,pDistLit9,DevPlus_CntLit9,ProfPlus_CntLit9,pDevPlusLit9,pProfPlusLit9,NTestedPhysSci,Begin_CntPhysSci,Develop_CntPhysSci,Prof_CntPhysSci,Dist_CntPhysSci,pBeginPhysSci,pDevelopPhysSci,pProfPhysSci,pDistPhysSci,DevPlus_CntPhysSci,ProfPlus_CntPhysSci,pDevPlusPhysSci,pProfPlusPhysSci,NTestedUSHistory,Begin_CntUSHistory,Develop_CntUSHistory,Prof_CntUSHistory,Dist_CntUSHistory,pBeginUSHistory,pDevelopUSHistory,pProfUSHistory,pDistUSHistory,DevPlus_CntUSHistory,ProfPlus_CntUSHistory,pDevPlusUSHistory,pProfPlusUSHistory,NDropout712,pNDropout712,GraduationRate,NUMBER_OF_GRADUATES,pHopeEligible,chENROLLMENTCnt,pchENROLLMENTCnt,chCCRPI,chpProfPlusELA3,chpProfPlusMath3,chpProfPlusELA5,chpProfPlusMath5,chpELA8,chpProfPlusMath8,chpProfPlusAlgebraI,chpProfPlusAmLit,chpProfPlusAnalGeometry,chpProfPlusBiology,chpProfPlusCoordAlgebra,chpProfPlusEcon,chpProfPlusGeometry,chpProfPlusLit9,chpProfPlusPhysSci,chpProfPlusUSHistory,GlobalID,created_user,created_date,last_edited_user,last_edited_date
-84.318538197,34.011319493,970,6600175,PK-05,1400 Martin Rd,Roswell,GA,30076-3177,1400 Martin Rd,Roswell,30076-3177,"Boyd, Nikol", ,770.594.5290,770.643.3332,-84.318534,34.011313,2019,2018-19,660,Fulton County,175,Jackson Elementary School,Elementary School,596,2,1,19,55,4,20,0,70,13,42,35,3,31,43,48,9,21,57,8,12,60,23,4,2,0,0,7155,534,416,230,675,0,666,0,17,9694,66,4,79,35,25,12,7,44,32,15,9,44,19,56,24,111,33,36,35,7,30,32,32,6,78,42,70,38,79,17,28,24,10,22,35,30,13,62,34,79,43,111,32,40,31,8,29,36,28,7,79,39,71,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,10.98,-2,1,18,9,9,,,,,,,,,,,,,{CA6153E6-261B-426B-B26D-E74A08BDF992},opendata@arc,2020/03/25 03:24:58,opendata@arc,2020/03/25 03:24:58
-84.519310232,33.590812396,971,6600176,09-12,6015 Feldwood Rd,College Park,GA,30349-3651,6015 Feldwood Rd,College Park,30349-3651,"Bradley, Duke",hollandde@fultonschools.org,470.254.3410,770.969.3418,-84.519306,33.590806,2019,2018-19,660,Fulton County,176,Banneker High School,High School,1572,0,0,95,3,1,1,0,100,15,1,0,3,48,41,33,27,29,114,11,9,50,21,13,7,0,0,6447,327,618,65,935,0,1067,0,36,9495,69,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393,206,130,51,6,52,33,13,2,187,57,48,15,346,125,162,55,4,36,47,16,1,221,59,64,17,,,,,,,,,,,,,,347,128,104,107,8,37,30,31,2,219,115,63,33,,,,,,,,,,,,,,303,117,99,79,8,39,33,26,3,186,87,61,29,422,243,137,39,3,58,33,9,1,179,42,42,10,400,109,145,136,10,27,36,34,3,291,146,73,37,169,87,57,25,0,52,34,15,0,82,25,49,15,325,130,114,71,10,40,35,22,3,195,81,60,25,122,7,82,324,22,25,1.61,12,,,,,,,10,8,,0,,7,3,24,4,15,{BD3D5B71-0F7D-470C-996B-62E98D92B3D8},opendata@arc,2020/03/25 03:24:58,opendata@arc,2020/03/25 03:24:58
-84.233539174,34.0358095010001,972,6600180,PK-05,10495 Jones Bridge Rd,Alpharetta,GA,30022-6589,10495 Jones Bridge Rd,Alpharetta,30022-6589,"Zoll, Laura", ,470.254.7020,770.740.7025,-84.233535,34.035803,2019,2018-19,660,Fulton County,180,Dolvin Elementary School,Elementary School,805,28,0,10,8,5,48,0,10,7,13,7,14,4,63,33,4,8,53,12,2,45,34,15,4,0,0,5806,115,415,163,281,0,605,0,2,7387,93,5,129,11,23,49,46,9,18,38,36,118,95,92,74,155,5,18,59,73,3,12,38,47,150,132,97,85,129,8,26,54,41,6,20,42,32,121,95,94,74,155,7,26,41,81,5,17,27,52,148,122,96,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-46,-5.4,4,7,10,3,8,,,,,,,,,,,,,{C0802EAB-4B6B-4C04-90BC-08282FFA7966},opendata@arc,2020/03/25 03:24:58,opendata@arc,2020/03/25 03:24:58
-84.363689211,34.040365497,973,6600184,06-08,10700 Crabapple Rd,Roswell,GA,30075-3029,10700 Crabapple Rd,Roswell,30075-3029,"MORRISSEY, RAKO", ,470.254.4520,770.552.4524,-84.363685,34.040359,2019,2018-19,660,Fulton County,184,Crabapple Middle School,Middle School,932,3,1,15,9,3,69,0,14,10,3,0,35,6,56,36,8,7,67,11,6,49,27,18,0,0,0,6560,366,466,141,233,0,704,0,6,8476,83,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,14,93,132,40,313,22,102,139,47,5,33,47,14,7,33,44,15,265,172,95,62,288,186,92,59,129,3,21,69,36,2,16,54,28,126,105,98,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,35,0,0,14,21,0,0,40,60,35,35,100,100,110,0,16,50,44,0,15,46,40,110,94,100,86,,,,,,,,,,,,,,13,2,,,,-39,-4.01,0,,,,,-2,-2,-16,,,,,,,8,0,,{65AF3711-9435-48DB-BF93-E79C9B0A2353},opendata@arc,2020/03/25 03:24:58,opendata@arc,2020/03/25 03:24:58
-84.527589237,33.6375084050001,974,6600186,06-08,4345 Welcome All Rd SW,Atlanta,GA,30349-1828,4345 Welcome All Rd SW,Atlanta,30349-1828,"Campbell, Keynun", ,470.254.8030,404.669.8228,-84.527585,33.637502,2019,2018-19,660,Fulton County,186,Camp Creek Middle School,Middle School,590,0,0,87,9,2,1,0,100,17,4,0,8,52,47,36,17,37,51,12,4,39,41,16,0,0,0,7792,765,1506,121,896,0,1112,0,42,12234,79,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,31,71,21,2,142,36,67,36,3,25,57,17,2,25,47,25,2,94,23,75,18,106,39,75,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0,4,12,2,0,22,67,11,18,14,100,78,,,,,,,,,,,,,,,,,,,,,,,,,,,27,6,,,,10,1.72,19,,,,,-1,20,,,,,,,,,,,{2DF9BF4B-DC06-4B51-9E3F-BC8BC2D14E9A},opendata@arc,2020/03/25 03:24:58,opendata@arc,2020/03/25 03:24:58
-84.249968177,34.010925495,975,6600187,PK-05,9425 Barnwell Rd,Alpharetta,GA,30022-6147,9425 Barnwell Rd,Alpharetta,30022-6147,"Neuhaus, Martin", ,470.254.4960,770.643.3330,-84.249964,34.010919,2019,2018-19,660,Fulton County,187,Barnwell Elementary School,Elementary School,697,17,0,11,11,6,55,0,7,10,8,3,23,3,60,36,3,8,57,12,5,42,32,19,2,0,0,6658,41,415,184,598,0,692,0,6,8595,94,5,125,11,20,37,57,9,16,30,46,114,94,91,75,117,5,19,47,46,4,16,40,39,112,93,96,80,125,5,15,50,55,4,12,40,44,120,105,96,84,116,7,26,41,42,6,22,35,36,109,83,94,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,-6.06,5,0,15,6,4,,,,,,,,,,,,,{F7B21C4E-2E74-4F79-A5F1-F33E83EAEB8A},opendata@arc,2020/03/25 03:24:58,opendata@arc,2020/03/25 03:24:58
-84.484199222,33.594031398,976,6600189,06-08,2800 Burdett Rd,College Park,GA,30349-4214,2800 Burdett Rd,College Park,30349-4214,"Madden , John", ,470.254.4160,770.991.4165,-84.484195,33.594025,2019,2018-19,660,Fulton County,189,McNair Middle School,Middle School,833,0,0,95,3,1,0,0,100,16,1,0,7,58,40,36,24,34,58,11,10,38,40,10,2,0,0,5805,666,765,193,370,0,678,0,11,8488,71,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,58,91,46,3,227,79,114,33,1,29,46,23,2,35,50,15,0,140,49,71,25,148,34,65,15,28,3,16,8,1,11,57,29,4,25,9,89,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,0,3,18,8,0,10,62,28,29,26,100,90,28,4,16,8,0,14,57,29,0,24,8,86,29,,,,,,,,,,,,,,41,7,,,,42,5.3,25,,,,,12,6,-22,,,,,,,28,-17,,{1A3A2644-597D-49D4-9D45-36BD56DCFB5B},opendata@arc,2020/03/25 03:24:58,opendata@arc,2020/03/25 03:24:58
-84.212742169,34.0700895090001,977,6600190,PK-05,11770 E Fox Ct,Alpharetta,GA,30005-7800,11770 E Fox Ct,Alpharetta,30005-7800,"Morris, Julie", ,470.254.7050,770.740.7069,-84.212738,34.070083,2019,2018-19,660,Fulton County,190,Lake Windward Elementary School,Elementary School,736,36,0,11,10,5,39,0,6,16,15,5,11,3,64,32,4,13,66,11,6,47,33,11,3,0,0,7473,22,439,218,1193,0,537,0,6,9888,94,5,113,8,23,41,41,7,20,36,36,105,82,93,73,134,4,19,63,48,3,14,47,36,130,111,97,83,113,0,14,59,40,0,12,52,35,113,99,100,88,134,0,15,50,69,0,11,37,52,134,119,100,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,4.99,-6,0,5,0,6,,,,,,,,,,,,,{AECA552A-1979-435C-9952-B02A3833BF8F},opendata@arc,2020/03/25 03:24:58,opendata@arc,2020/03/25 03:24:58
-84.381119218,34.0627365020001,978,6600191,09-12,11595 King Rd,Roswell,GA,30075-2207,11595 King Rd,Roswell,30075-2207,"Huff, Jerome (Obe)",huffj@fultonschools.org,470.254.4500,770.552.4509,-84.381115,34.06273,2019,2018-19,660,Fulton County,191,Roswell High School,High School,2221,5,0,13,22,3,57,0,22,10,8,4,32,7,65,26,9,9,134,13,8,28,43,19,2,0,0,5773,78,482,76,620,0,504,0,8,7540,92,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,60,79,176,52,16,22,48,14,307,228,84,62,550,55,118,277,100,10,22,50,18,495,377,90,69,,,,,,,,,,,,,,594,104,107,255,128,18,18,43,22,490,383,82,64,,,,,,,,,,,,,,479,36,62,209,172,8,13,44,36,443,381,92,80,628,71,88,247,222,11,14,39,35,557,469,89,75,516,33,101,254,128,6,20,49,25,483,382,94,74,199,49,83,56,11,25,42,28,6,150,67,75,34,505,45,89,228,143,9,18,45,28,460,371,91,73,39,2,91,480,63,104,4.91,-3,,,,,,,5,7,,0,,-2,0,8,-8,8,{1D4ACE5A-F91C-46C0-931A-17CCCEF0C74D},opendata@arc,2020/03/25 03:24:58,opendata@arc,2020/03/25 03:24:58
-84.4061912029999,33.6601834150001,979,6600192,PK-05,3440 N Fulton Ave,Hapeville,GA,30354-1408,3440 N Fulton Ave,Hapeville,30354-1408,"COUCH, JENNIFER", ,470.254.8220,404.669.8226,-84.406187,33.660177,2019,2018-19,660,Fulton County,192,Hapeville Elementary School,Elementary School,580,1,0,32,61,2,4,0,100,11,45,36,4,56,56,33,11,20,56,12,2,46,32,16,4,0,0,7781,350,552,239,513,0,916,0,16,10367,68,3,107,35,43,18,11,33,40,17,10,72,29,67,27,106,28,50,24,4,26,47,23,4,78,28,74,26,107,29,39,28,11,27,36,26,10,78,39,73,37,106,29,62,15,0,27,59,14,0,77,15,73,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71,-10.9,13,6,14,14,4,,,,,,,,,,,,,{FCD36192-A0F9-464F-97E0-911C16FF8E75},opendata@arc,2020/03/25 03:24:58,opendata@arc,2020/03/25 03:24:58
-84.337967207,34.09308751,980,6600193,PK-05,12775 Birmingham Hwy,Alpharetta,GA,30004-3760,12775 Birmingham Hwy,Alpharetta,30004-3760,"WILLIAMS, RACHEL Ann", ,470.254.7055,770.667.2841,-84.337963,34.093081,2019,2018-19,660,Fulton County,193,Crabapple Crossing Elementary School,Elementary School,766,18,0,3,7,5,66,0,2,7,9,4,11,1,58,39,4,6,52,10,8,50,27,15,0,0,0,5840,185,396,254,441,0,561,0,0,7677,93,5,111,3,16,47,45,3,14,42,41,108,92,97,83,150,4,24,78,44,3,16,52,29,146,122,97,81,111,3,11,48,49,3,10,43,44,108,97,97,87,150,5,35,57,53,3,23,38,35,145,110,97,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-38,-4.72,5,4,10,-3,-3,,,,,,,,,,,,,{5858077B-602A-4253-BCE3-2A22E2243FE4},opendata@arc,2020/03/25 03:24:58,opendata@arc,2020/03/25 03:24:58
-84.274094186,34.051713503,981,6600195,PK-05,3055 Kimball Bridge Rd,Alpharetta,GA,30022-4417,3055 Kimball Bridge Rd,Alpharetta,30022-4417,"Robson, Mary E", ,470.254.2800,770.667.2843,-84.27409,34.051707,2019,2018-19,660,Fulton County,195,New Prospect Elementary School,Elementary School,557,29,0,11,14,6,39,0,19,11,21,12,6,5,57,37,5,14,47,12,9,45,26,15,6,0,0,7971,94,448,232,801,0,732,0,3,10280,88,5,84,4,20,38,22,5,24,45,26,80,60,95,71,104,5,23,54,22,5,22,52,21,99,76,95,73,84,4,12,43,25,5,14,51,30,80,68,95,81,104,5,22,42,35,5,21,40,34,99,77,95,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,21.88,-7,16,-3,-9,0,,,,,,,,,,,,,{98E41A5F-0085-4369-96FC-03790E1D89E2},opendata@arc,2020/03/25 03:24:58,opendata@arc,2020/03/25 03:24:58
-84.3059251939999,34.0296574970001,982,6600197,PK-05,10200 Wooten Rd,Roswell,GA,30076-2256,10200 Wooten Rd,Roswell,30076-2256,"Ahuja, Ritu Satyavrat", ,470.254.6390,770.552.6397,-84.305921,34.029651,2019,2018-19,660,Fulton County,197,Northwood Elementary School,Elementary School,701,9,0,12,20,4,55,0,23,10,18,11,9,7,62,36,2,9,56,10,11,46,30,13,0,0,0,6607,48,384,183,440,0,610,0,0,8273,95,5,118,8,31,36,43,7,26,31,36,110,79,93,67,111,2,28,48,33,2,25,43,30,109,81,98,73,118,12,19,51,36,10,16,43,31,106,87,90,74,111,5,27,42,37,5,24,38,33,106,79,95,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-69,-8.96,9,17,21,10,9,,,,,,,,,,,,,{A16D8A66-61B5-44FF-908F-CFE36D2168AA},opendata@arc,2020/03/25 03:24:58,opendata@arc,2020/03/25 03:24:58
-84.290847189,34.0070534930001,983,6600198,09-12,9310 Scott Rd,Roswell,GA,30076-3417,9310 Scott Rd,Roswell,30076-3417,"Newbold, Anthony J.", ,470.254.4230,770.650.4250,-84.290843,34.007047,2019,2018-19,660,Fulton County,198,Centennial High School,High School,1940,4,0,24,27,4,40,0,34,13,9,5,21,12,49,36,14,11,122,11,3,52,28,15,3,0,0,5617,259,590,96,839,0,546,0,5,7952,82,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395,111,135,115,34,28,34,29,9,284,149,72,38,489,87,126,227,49,18,26,46,10,402,276,82,56,4,,,,,,,,,,,,,506,145,102,186,73,29,20,37,14,361,259,71,51,,,,,,,,,,,,,,422,81,95,166,80,19,23,39,19,341,246,81,58,492,90,110,174,118,18,22,35,24,402,292,82,59,444,43,136,199,66,10,31,45,15,401,265,90,60,333,132,90,96,15,40,27,29,5,201,111,60,33,465,87,110,181,87,19,24,39,19,378,268,81,58,46,2,92,423,51,2,0.1,4,,,,,,,6,2,,0,,1,9,7,0,2,{047DF102-A32A-431C-BF78-241095763125},opendata@arc,2020/03/25 03:24:58,opendata@arc,2020/03/25 03:24:58
-84.592430257,33.6651844090001,984,6600199,PK-05,3310 Stonewall Tell Rd,College Park,GA,30349-1154,3310 Stonewall Tell Rd,College Park,30349-1154,"Hammonds, Philip", ,470.254.3500,770.306.3504,-84.592426,33.665178,2019,2018-19,660,Fulton County,199,Stonewall Tell Elementary School,Elementary School,657,0,1,93,2,3,1,0,53,8,0,0,6,29,68,28,4,17,54,12,2,44,37,13,4,0,0,6976,312,529,340,438,0,672,0,2,9269,75,4,128,11,51,51,15,9,40,40,12,117,66,91,52,108,14,34,47,13,13,32,44,12,94,60,87,56,128,13,37,67,11,10,29,52,9,115,78,90,61,108,14,50,33,11,13,46,31,10,94,44,87,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-503,-43.36,5,5,22,16,7,,,,,,,,,,,,,{175565F1-90AA-4351-AB80-7C5A5701CCA9},opendata@arc,2020/03/25 03:24:58,opendata@arc,2020/03/25 03:24:58
-84.29564319,34.0106684940001,985,6600202,PK-05,9250 Scott Rd,Roswell,GA,30076-3415,9250 Scott Rd,Roswell,30076-3415,"OTWAY, MAISHA", ,470.254.6362,770.552.6366,-84.295639,34.010662,2019,2018-19,660,Fulton County,202,Hillside Elementary School,Elementary School,443,3,0,25,23,6,43,0,35,13,16,10,8,12,60,36,4,19,43,9,7,61,16,12,5,0,0,9309,20,606,346,883,0,988,0,4,12156,77,4,74,6,23,27,18,8,31,37,24,68,45,92,61,71,15,22,25,9,21,31,35,13,56,34,79,48,74,5,24,35,10,7,32,47,14,69,45,93,61,71,8,21,29,13,11,30,41,18,63,42,89,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-171,-27.85,12,19,15,8,23,,,,,,,,,,,,,{A75CD12B-680B-4980-89FA-F173701CCCAB},opendata@arc,2020/03/25 03:24:58,opendata@arc,2020/03/25 03:24:58
-84.1776291579999,34.0391545040001,986,6600203,09-12,10625 Parsons Rd,Duluth,GA,30097-1717,10625 Parsons Rd,Duluth,30097-1717,"DOWNEY, BRIAN", ,470.254.3828,404.763.5529,-84.177625,34.039148,2019,2018-19,660,Fulton County,203,Northview High School,High School,1778,53,0,13,5,3,25,0,6,5,6,2,43,2,59,32,10,4,108,12,3,46,28,20,3,0,0,5365,157,519,71,645,0,616,0,4,7379,96,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305,22,50,121,112,7,16,40,37,283,233,93,76,498,23,57,239,179,5,11,48,36,475,418,95,84,,,,,,,,,,,,,,465,34,52,165,214,7,11,36,46,431,379,93,82,,,,,,,,,,,,,,436,30,50,185,171,7,12,42,39,406,356,93,82,400,16,27,121,236,4,7,30,59,384,357,96,89,420,17,47,190,166,4,11,45,40,403,356,96,85,176,36,63,67,10,21,36,38,6,140,77,80,44,412,25,79,155,153,6,19,38,37,387,308,94,75,10,1,97,461,74,-130,-6.81,-5,,,,,,,8,3,,0,,6,5,6,-7,-8,{8BE845FD-2217-4544-ADC4-2F720753896C},opendata@arc,2020/03/25 03:24:58,opendata@arc,2020/03/25 03:24:58
-84.430906211,33.675611417,987,6600204,05-08,1286 Washington Rd,Atlanta,GA,30344-3537,1286 Washington Rd,Atlanta,30344-3537,"Gardner, Siobhan", ,678.278.0160,678.278.0160,-84.430902,33.675605,2019,2018-19,660,Fulton County,204,KIPP South Fulton Academy School,Middle School,329,1,0,86,10,2,2,0,71,5,7,2,,33,90,8,2,4,23,7,4,78,9,9,0,0,0,11578,0,0,0,0,0,0,0,0,11578,92,4,,,,,,,,,,,,,,85,15,27,36,7,18,32,42,8,70,43,82,51,,,,,,,,,,,,,,85,12,32,24,17,14,38,28,20,73,41,86,48,68,3,22,34,9,68,8,13,26,20,4,32,50,13,12,19,38,29,65,43,96,63,59,46,87,68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10,-2.94,12,,,17,17,14,12,,,,,,,,,,,{F9EA7C76-E3D1-4505-8E8B-914C4F7B16E3},opendata@arc,2020/03/25 03:24:58,opendata@arc,2020/03/25 03:24:58
